"source","target","weight","type"
"look","tessa",14,"undirected"
"mind","tessa",5,"undirected"
"see","contadina",7,"undirected"
"look","contadina",1,"undirected"
"see","prato",1,"undirected"
"see","onyx",1,"undirected"
"feel","onyx",1,"undirected"
"look","onyx",1,"undirected"
"mind","onyx",1,"undirected"
"see","dispositioin",1,"undirected"
"see","mio",2,"undirected"
"think","mio",1,"undirected"
"look","mio",1,"undirected"
"see","romola",27,"undirected"
"feel","romola",24,"undirected"
"think","romola",20,"undirected"
"look","romola",28,"undirected"
"mind","romola",14,"undirected"
"see","subbu",1,"undirected"
"look","subbu",1,"undirected"
"see","bernardo",1,"undirected"
"feel","bernardo",6,"undirected"
"think","bernardo",3,"undirected"
"look","bernardo",3,"undirected"
"mind","bernardo",2,"undirected"
"see","del",1,"undirected"
"feel","del",3,"undirected"
"think","del",2,"undirected"
"look","del",2,"undirected"
"mind","del",1,"undirected"
"see","messer",2,"undirected"
"feel","messer",2,"undirected"
"think","messer",2,"undirected"
"look","messer",1,"undirected"
"mind","messer",1,"undirected"
"see","barefoot",2,"undirected"
"see","contadin",1,"undirected"
"think","contadin",1,"undirected"
"see","grab",1,"undirected"
"look","grab",1,"undirected"
"see","hereditari",1,"undirected"
"look","hereditari",1,"undirected"
"see","sundir",1,"undirected"
"see","cocoon",2,"undirected"
"feel","cocoon",1,"undirected"
"see","eatabl",2,"undirected"
"see","berlingozzi",1,"undirected"
"see","giovanni",2,"undirected"
"see","lounger",1,"undirected"
"see","mercato",1,"undirected"
"see","vecchio",1,"undirected"
"feel","vecchio",1,"undirected"
"think","vecchio",1,"undirected"
"see","ghita",2,"undirected"
"mind","ghita",1,"undirected"
"see","monna",2,"undirected"
"feel","monna",2,"undirected"
"look","monna",3,"undirected"
"mind","monna",2,"undirected"
"see","domeneddio",1,"undirected"
"see","triptych",1,"undirected"
"think","triptych",1,"undirected"
"see","demoni",1,"undirected"
"mind","demoni",1,"undirected"
"see","addio",1,"undirected"
"see","benci",2,"undirected"
"look","benci",1,"undirected"
"see","via",6,"undirected"
"feel","via",3,"undirected"
"think","via",2,"undirected"
"look","via",5,"undirected"
"mind","via",3,"undirected"
"see","piero",5,"undirected"
"feel","piero",1,"undirected"
"think","piero",3,"undirected"
"look","piero",2,"undirected"
"mind","piero",3,"undirected"
"see","cosimo",2,"undirected"
"think","cosimo",1,"undirected"
"mind","cosimo",1,"undirected"
"see","hing",2,"undirected"
"look","hing",2,"undirected"
"see","lisa",1,"undirected"
"feel","lisa",2,"undirected"
"look","lisa",1,"undirected"
"see","fieldflow",1,"undirected"
"see","baldassarr",10,"undirected"
"feel","baldassarr",10,"undirected"
"think","baldassarr",12,"undirected"
"look","baldassarr",8,"undirected"
"mind","baldassarr",7,"undirected"
"see","hovel",2,"undirected"
"feel","hovel",1,"undirected"
"look","hovel",2,"undirected"
"see","beak",1,"undirected"
"see","peahen",1,"undirected"
"see","naldo",1,"undirected"
"see","straightback",1,"undirected"
"see","wellconsid",1,"undirected"
"see","skull",1,"undirected"
"see","tonsur",1,"undirected"
"see","frate",4,"undirected"
"feel","frate",1,"undirected"
"think","frate",1,"undirected"
"look","frate",1,"undirected"
"mind","frate",1,"undirected"
"see","milan",1,"undirected"
"see","moneyless",1,"undirected"
"see","duomo",2,"undirected"
"think","duomo",3,"undirected"
"look","duomo",2,"undirected"
"mind","duomo",1,"undirected"
"see","underlip",2,"undirected"
"see","dominican",2,"undirected"
"feel","dominican",1,"undirected"
"see","fra",4,"undirected"
"feel","fra",1,"undirected"
"think","fra",1,"undirected"
"look","fra",2,"undirected"
"mind","fra",1,"undirected"
"see","wrost",1,"undirected"
"see","bratti",1,"undirected"
"look","bratti",3,"undirected"
"mind","bratti",1,"undirected"
"see","trader",1,"undirected"
"see","altarlik",1,"undirected"
"see","archangel",1,"undirected"
"look","archangel",1,"undirected"
"mind","archangel",1,"undirected"
"see","conjuror",1,"undirected"
"feel","conjuror",1,"undirected"
"look","conjuror",4,"undirected"
"see","maestro",1,"undirected"
"look","maestro",2,"undirected"
"see","vaiano",1,"undirected"
"look","vaiano",3,"undirected"
"see","hazi",1,"undirected"
"mind","hazi",1,"undirected"
"see","erudito",1,"undirected"
"see","maso",3,"undirected"
"see","bardi",4,"undirected"
"feel","bardi",2,"undirected"
"think","bardi",2,"undirected"
"look","bardi",3,"undirected"
"mind","bardi",1,"undirected"
"see","cennini",2,"undirected"
"look","cennini",1,"undirected"
"mind","cennini",1,"undirected"
"see","calvo",1,"undirected"
"feel","calvo",1,"undirected"
"look","calvo",1,"undirected"
"see","becchetto",1,"undirected"
"see","alderbush",1,"undirected"
"see","meagreheart",1,"undirected"
"see","dant",2,"undirected"
"see","banquetingroom",1,"undirected"
"see","arcivescovo",1,"undirected"
"see","vicario",1,"undirected"
"see","lillo",1,"undirected"
"look","lillo",1,"undirected"
"see","startingpoint",1,"undirected"
"see","florin",1,"undirected"
"think","florin",2,"undirected"
"look","florin",2,"undirected"
"mind","florin",2,"undirected"
"see","siesta",1,"undirected"
"see","bardo",1,"undirected"
"feel","bardo",3,"undirected"
"think","bardo",3,"undirected"
"look","bardo",1,"undirected"
"mind","bardo",5,"undirected"
"see","ih",1,"undirected"
"see","fresco",1,"undirected"
"see","arno",1,"undirected"
"look","arno",1,"undirected"
"see","dovizi",1,"undirected"
"see","rubacont",1,"undirected"
"think","rubacont",1,"undirected"
"see","onlook",1,"undirected"
"see","genoa",1,"undirected"
"see","rucellai",1,"undirected"
"feel","rucellai",1,"undirected"
"see","armour",2,"undirected"
"feel","armour",1,"undirected"
"think","armour",2,"undirected"
"mind","armour",2,"undirected"
"see","fainter",1,"undirected"
"see","studio",1,"undirected"
"see","loggia",1,"undirected"
"mind","loggia",2,"undirected"
"see","pisa",1,"undirected"
"see","spini",3,"undirected"
"think","spini",1,"undirected"
"mind","spini",1,"undirected"
"see","stronglymark",1,"undirected"
"see","seventeenth",2,"undirected"
"think","seventeenth",3,"undirected"
"see","croce",1,"undirected"
"feel","croce",1,"undirected"
"see","dolfo",1,"undirected"
"feel","dolfo",1,"undirected"
"feel","barber",1,"undirected"
"think","barber",1,"undirected"
"look","barber",1,"undirected"
"feel","iris",1,"undirected"
"feel","sunlit",1,"undirected"
"feel","casualti",1,"undirected"
"feel","omnipres",1,"undirected"
"feel","brigida",1,"undirected"
"look","brigida",1,"undirected"
"mind","brigida",1,"undirected"
"feel","cugina",2,"undirected"
"feel","unimpass",2,"undirected"
"look","unimpass",1,"undirected"
"feel","heartach",2,"undirected"
"look","heartach",1,"undirected"
"mind","heartach",1,"undirected"
"see","resurrect",1,"undirected"
"feel","resurrect",2,"undirected"
"feel","fanatic",1,"undirected"
"feel","dignitari",1,"undirected"
"feel","macebear",1,"undirected"
"feel","martelli",1,"undirected"
"feel","mazzieri",1,"undirected"
"feel","claw",2,"undirected"
"feel","overestim",1,"undirected"
"look","overestim",1,"undirected"
"feel","selfjustifi",1,"undirected"
"feel","softhearted",1,"undirected"
"feel","muscular",1,"undirected"
"feel","bullfac",2,"undirected"
"see","leader",1,"undirected"
"feel","leader",3,"undirected"
"think","leader",1,"undirected"
"look","leader",1,"undirected"
"mind","leader",1,"undirected"
"feel","medicean",1,"undirected"
"mind","medicean",2,"undirected"
"feel","envoy",1,"undirected"
"think","envoy",1,"undirected"
"feel","identif",2,"undirected"
"feel","culex",1,"undirected"
"feel","pinti",1,"undirected"
"feel","porta",2,"undirected"
"feel","barberi",1,"undirected"
"feel","racehors",1,"undirected"
"feel","spadesman",1,"undirected"
"feel","whihc",1,"undirected"
"feel","nemesi",1,"undirected"
"feel","teh",1,"undirected"
"feel","grossi",1,"undirected"
"look","grossi",1,"undirected"
"feel","halfform",2,"undirected"
"think","halfform",1,"undirected"
"look","halfform",1,"undirected"
"mind","halfform",3,"undirected"
"feel","muchprais",1,"undirected"
"feel","disburden",1,"undirected"
"mind","disburden",1,"undirected"
"feel","potenc",1,"undirected"
"mind","potenc",1,"undirected"
"feel","lorenzo",1,"undirected"
"feel","cowl",1,"undirected"
"look","cowl",1,"undirected"
"feel","leaden",1,"undirected"
"look","leaden",2,"undirected"
"mind","leaden",1,"undirected"
"feel","tooth",1,"undirected"
"feel","pleasureseek",1,"undirected"
"feel","loving",1,"undirected"
"feel","paintless",1,"undirected"
"feel","tigergl",1,"undirected"
"feel","tigerleap",1,"undirected"
"feel","heartleap",2,"undirected"
"feel","eviltast",1,"undirected"
"feel","irredeem",1,"undirected"
"feel","lifelong",1,"undirected"
"feel","serg",1,"undirected"
"look","serg",1,"undirected"
"feel","councilchamb",1,"undirected"
"feel","palazzo",1,"undirected"
"feel","adust",1,"undirected"
"mind","adust",1,"undirected"
"feel","selfreproof",1,"undirected"
"look","selfreproof",1,"undirected"
"feel","guil",1,"undirected"
"look","guil",1,"undirected"
"feel","confeder",1,"undirected"
"feel","lowton",2,"undirected"
"think","lowton",2,"undirected"
"feel","bargello",2,"undirected"
"feel","scaffold",2,"undirected"
"feel","transcend",1,"undirected"
"mind","transcend",1,"undirected"
"feel","ceccon",2,"undirected"
"feel","omnisci",1,"undirected"
"feel","ser",1,"undirected"
"feel","twing",2,"undirected"
"think","twing",1,"undirected"
"feel","powerlov",1,"undirected"
"feel","savonarola",1,"undirected"
"look","savonarola",1,"undirected"
"mind","savonarola",1,"undirected"
"feel","ot",1,"undirected"
"feel","thickhead",1,"undirected"
"think","canin",1,"undirected"
"think","presumptioin",1,"undirected"
"think","alamanno",1,"undirected"
"think","rinuccini",1,"undirected"
"think","cerretano",1,"undirected"
"mind","cerretano",1,"undirected"
"think","fiftyf",1,"undirected"
"mind","fiftyf",1,"undirected"
"think","purchasemoney",2,"undirected"
"mind","purchasemoney",1,"undirected"
"think","newbought",1,"undirected"
"think","clang",1,"undirected"
"think","matteo",1,"undirected"
"think","scarsella",1,"undirected"
"look","scarsella",1,"undirected"
"mind","scarsella",1,"undirected"
"think","behead",1,"undirected"
"think","bartolommeo",1,"undirected"
"think","scala",1,"undirected"
"think","secretari",2,"undirected"
"look","secretari",1,"undirected"
"think","adimari",1,"undirected"
"look","adimari",1,"undirected"
"think","corso",1,"undirected"
"look","corso",1,"undirected"
"think","deg",1,"undirected"
"look","deg",1,"undirected"
"think","sidestreet",1,"undirected"
"think","nauplia",1,"undirected"
"mind","nauplia",1,"undirected"
"think","ws",1,"undirected"
"think","acid",1,"undirected"
"mind","acid",1,"undirected"
"think","virul",1,"undirected"
"mind","virul",1,"undirected"
"think","fiesol",1,"undirected"
"think","nencia",1,"undirected"
"think","immun",2,"undirected"
"mind","immun",2,"undirected"
"think","gualfonda",1,"undirected"
"mind","gualfonda",1,"undirected"
"think","monkish",1,"undirected"
"mind","monkish",2,"undirected"
"see","monotoni",2,"undirected"
"think","monotoni",1,"undirected"
"look","monotoni",1,"undirected"
"think","plaint",1,"undirected"
"look","plaint",1,"undirected"
"think","nunziata",1,"undirected"
"think","welldevis",1,"undirected"
"think","unpremedit",1,"undirected"
"think","caparra",2,"undirected"
"think","niccolò",2,"undirected"
"think","workshop",1,"undirected"
"think","ironwork",1,"undirected"
"think","antioch",1,"undirected"
"think","corinth",1,"undirected"
"think","ransom",1,"undirected"
"look","ransom",1,"undirected"
"think","firemist",1,"undirected"
"think","possion",1,"undirected"
"think","trebbiano",1,"undirected"
"think","babbo",2,"undirected"
"look","babbo",1,"undirected"
"think","roundcheek",1,"undirected"
"look","roundcheek",1,"undirected"
"think","wideey",1,"undirected"
"think","strongarm",1,"undirected"
"think","overladen",1,"undirected"
"look","shavingcloth",1,"undirected"
"look","miscellanea",1,"undirected"
"look","pactolus",1,"undirected"
"feel","forestal",1,"undirected"
"look","forestal",1,"undirected"
"mind","forestal",1,"undirected"
"look","habbl",1,"undirected"
"look","boylik",1,"undirected"
"look","repetiton",1,"undirected"
"look","halfplead",2,"undirected"
"look","hom",1,"undirected"
"look","besech",2,"undirected"
"look","cousinship",1,"undirected"
"mind","cousinship",1,"undirected"
"look","pilgrimang",1,"undirected"
"look","wayworn",1,"undirected"
"look","pedlar",2,"undirected"
"look","tighter",2,"undirected"
"look","natività",1,"undirected"
"look","mitr",1,"undirected"
"see","ariadn",1,"undirected"
"look","ariadn",1,"undirected"
"look","bacchus",1,"undirected"
"look","lung",1,"undirected"
"look","halfpallid",1,"undirected"
"look","halfsombr",1,"undirected"
"see","grip",1,"undirected"
"think","grip",2,"undirected"
"look","grip",1,"undirected"
"look","capponi",1,"undirected"
"mind","capponi",2,"undirected"
"look","keynot",1,"undirected"
"look","lippi",1,"undirected"
"look","lippo",1,"undirected"
"look","pucci",2,"undirected"
"look","siml",1,"undirected"
"look","giannozzo",2,"undirected"
"look","deeplin",1,"undirected"
"look","handmirror",1,"undirected"
"look","maremma",1,"undirected"
"look","mondo",1,"undirected"
"look","banquetroom",1,"undirected"
"look","fibula",1,"undirected"
"look","irrelev",1,"undirected"
"mind","unapprehens",1,"undirected"
"mind","sown",1,"undirected"
"mind","decri",1,"undirected"
"mind","plenteous",1,"undirected"
"mind","lightninglik",1,"undirected"
"mind","spaniel",1,"undirected"
"mind","atrium",1,"undirected"
"mind","newlypl",1,"undirected"
"mind","uproot",1,"undirected"
"mind","closeclip",1,"undirected"
"mind","closeshaven",1,"undirected"
"mind","encumb",1,"undirected"
"mind","mouthpiec",1,"undirected"
"mind","glib",1,"undirected"
"think","misdo",1,"undirected"
"mind","misdo",1,"undirected"
"mind","hearld",1,"undirected"
"mind","dino",1,"undirected"
"mind","hardpress",1,"undirected"
"mind","narrowest",1,"undirected"
"mind","indecor",1,"undirected"
"mind","compagnacci",1,"undirected"
"mind","concomit",1,"undirected"
"see","fewest",2,"undirected"
"mind","fewest",1,"undirected"
"mind","secretaryship",1,"undirected"
"mind","valori",2,"undirected"
"mind","diplomat",1,"undirected"
"mind","hypothet",1,"undirected"
"see","pressgang",5,"undirected"
"think","pressgang",3,"undirected"
"look","pressgang",1,"undirected"
"see","randyvows",1,"undirected"
"see","whaler",1,"undirected"
"see","robson",11,"undirected"
"feel","robson",4,"undirected"
"think","robson",4,"undirected"
"look","robson",2,"undirected"
"mind","robson",3,"undirected"
"see","specksion",4,"undirected"
"think","specksion",4,"undirected"
"look","specksion",2,"undirected"
"mind","specksion",2,"undirected"
"see","kinraid",15,"undirected"
"feel","kinraid",6,"undirected"
"think","kinraid",23,"undirected"
"look","kinraid",9,"undirected"
"mind","kinraid",7,"undirected"
"see","sylvia",118,"undirected"
"feel","sylvia",68,"undirected"
"think","sylvia",98,"undirected"
"look","sylvia",113,"undirected"
"mind","sylvia",18,"undirected"
"see","chari",1,"undirected"
"think","chari",2,"undirected"
"see","twomil",1,"undirected"
"see","sylvi",3,"undirected"
"think","sylvi",6,"undirected"
"look","sylvi",2,"undirected"
"see","watchnight",1,"undirected"
"see","chimneycorn",1,"undirected"
"see","overreach",1,"undirected"
"see","corney",1,"undirected"
"feel","corney",2,"undirected"
"think","corney",3,"undirected"
"look","corney",1,"undirected"
"mind","corney",1,"undirected"
"see","monkshaven",8,"undirected"
"feel","monkshaven",1,"undirected"
"think","monkshaven",1,"undirected"
"look","monkshaven",5,"undirected"
"see","coulson",6,"undirected"
"feel","coulson",4,"undirected"
"think","coulson",11,"undirected"
"look","coulson",4,"undirected"
"mind","coulson",2,"undirected"
"see","boun",1,"undirected"
"see","inchoat",1,"undirected"
"think","inchoat",1,"undirected"
"see","haytersbank",4,"undirected"
"feel","haytersbank",4,"undirected"
"think","haytersbank",3,"undirected"
"look","haytersbank",1,"undirected"
"see","noan",2,"undirected"
"think","noan",4,"undirected"
"look","noan",2,"undirected"
"see","urania",1,"undirected"
"see","whalingvessel",1,"undirected"
"see","newcastl",2,"undirected"
"look","newcastl",1,"undirected"
"see","robinson",1,"undirected"
"look","robinson",2,"undirected"
"mind","robinson",1,"undirected"
"see","helm",1,"undirected"
"see","dunnot",1,"undirected"
"think","dunnot",3,"undirected"
"see","hepburn",11,"undirected"
"feel","hepburn",3,"undirected"
"think","hepburn",17,"undirected"
"look","hepburn",11,"undirected"
"mind","hepburn",2,"undirected"
"see","bridewel",1,"undirected"
"see","feyther",2,"undirected"
"think","feyther",3,"undirected"
"see","fremd",1,"undirected"
"see","leastway",1,"undirected"
"think","leastway",1,"undirected"
"see","mebb",1,"undirected"
"think","mebb",1,"undirected"
"see","niver",9,"undirected"
"think","niver",18,"undirected"
"look","niver",1,"undirected"
"see","barehead",2,"undirected"
"look","barehead",1,"undirected"
"see","thysel",1,"undirected"
"look","thysel",1,"undirected"
"see","gamehen",1,"undirected"
"see","crab",1,"undirected"
"see","kester",5,"undirected"
"feel","kester",3,"undirected"
"think","kester",7,"undirected"
"mind","kester",2,"undirected"
"see","bitten",2,"undirected"
"look","bitten",1,"undirected"
"see","phoeb",12,"undirected"
"feel","phoeb",3,"undirected"
"think","phoeb",5,"undirected"
"look","phoeb",7,"undirected"
"mind","phoeb",1,"undirected"
"see","spurt",1,"undirected"
"look","spurt",1,"undirected"
"see","iver",6,"undirected"
"think","iver",4,"undirected"
"mind","iver",1,"undirected"
"see","jeremiah",1,"undirected"
"feel","jeremiah",1,"undirected"
"think","jeremiah",1,"undirected"
"look","jeremiah",1,"undirected"
"see","hisself",1,"undirected"
"think","hisself",1,"undirected"
"see","similitud",1,"undirected"
"see","jot",2,"undirected"
"see","aloft",2,"undirected"
"look","aloft",1,"undirected"
"see","bella",3,"undirected"
"think","bella",1,"undirected"
"look","bella",2,"undirected"
"see","beholden",1,"undirected"
"see","gien",1,"undirected"
"think","gien",1,"undirected"
"see","carlisleway",1,"undirected"
"see","polysyl",1,"undirected"
"look","polysyl",1,"undirected"
"see","baulk",1,"undirected"
"see","unwis",2,"undirected"
"think","unwis",3,"undirected"
"look","unwis",2,"undirected"
"see","backkitchen",1,"undirected"
"look","backkitchen",1,"undirected"
"see","rummag",2,"undirected"
"feel","rummag",1,"undirected"
"think","rummag",1,"undirected"
"see","eightpenc",1,"undirected"
"look","eightpenc",1,"undirected"
"see","seventysix",1,"undirected"
"feel","seventysix",1,"undirected"
"mind","seventysix",1,"undirected"
"see","wholesal",1,"undirected"
"see","stealthili",1,"undirected"
"look","stealthili",2,"undirected"
"see","gulli",1,"undirected"
"think","gulli",1,"undirected"
"see","knapsack",1,"undirected"
"feel","knapsack",1,"undirected"
"see","hillpath",1,"undirected"
"see","unwink",2,"undirected"
"think","unwink",1,"undirected"
"look","unwink",1,"undirected"
"see","farrier",1,"undirected"
"see","lefthand",1,"undirected"
"see","bravado",1,"undirected"
"look","bravado",1,"undirected"
"see","shippen",1,"undirected"
"see","felon",2,"undirected"
"see","longwatchedfor",1,"undirected"
"feel","longwatchedfor",2,"undirected"
"see","greyer",2,"undirected"
"see","plainer",2,"undirected"
"see","sergeant",1,"undirected"
"think","sergeant",1,"undirected"
"see","fitter",2,"undirected"
"feel","fitter",1,"undirected"
"think","fitter",1,"undirected"
"look","fitter",1,"undirected"
"see","hissel",1,"undirected"
"think","hissel",3,"undirected"
"see","convoy",1,"undirected"
"see","northumb",1,"undirected"
"see","stabledoor",1,"undirected"
"see","bareleg",1,"undirected"
"see","dabbl",1,"undirected"
"see","seapool",1,"undirected"
"see","implement",1,"undirected"
"see","oneandtwop",1,"undirected"
"think","oneandtwop",1,"undirected"
"see","vivâ",1,"undirected"
"see","voce",2,"undirected"
"see","menofwar",1,"undirected"
"see","bestbehav",1,"undirected"
"see","oft",1,"undirected"
"see","guy",1,"undirected"
"think","guy",1,"undirected"
"see","paynim",1,"undirected"
"see","crossbar",1,"undirected"
"look","crossbar",1,"undirected"
"see","moonlit",1,"undirected"
"feel","moonlit",1,"undirected"
"look","moonlit",1,"undirected"
"see","broader",1,"undirected"
"feel","halfveil",1,"undirected"
"feel","gender",1,"undirected"
"think","gender",1,"undirected"
"mind","gender",1,"undirected"
"feel","muddl",1,"undirected"
"feel","candlestick",1,"undirected"
"think","candlestick",1,"undirected"
"feel","longhopedfor",1,"undirected"
"think","longhopedfor",1,"undirected"
"feel","partnership",1,"undirected"
"think","partnership",1,"undirected"
"feel","selfrestrain",1,"undirected"
"mind","selfrestrain",1,"undirected"
"feel","seabreez",1,"undirected"
"see","slung",1,"undirected"
"feel","slung",1,"undirected"
"feel","ribald",1,"undirected"
"think","ribald",1,"undirected"
"feel","insurmount",1,"undirected"
"feel","fickleheart",1,"undirected"
"feel","sodom",1,"undirected"
"see","poplin",3,"undirected"
"feel","poplin",1,"undirected"
"look","poplin",1,"undirected"
"mind","poplin",1,"undirected"
"feel","leanto",1,"undirected"
"feel","screech",1,"undirected"
"feel","polar",1,"undirected"
"mind","polar",1,"undirected"
"feel","goodtemp",1,"undirected"
"feel","dinnerhour",1,"undirected"
"feel","halfsatisfi",1,"undirected"
"feel","handshak",1,"undirected"
"feel","hornpip",1,"undirected"
"feel","carter",1,"undirected"
"feel","donkin",1,"undirected"
"think","donkin",1,"undirected"
"look","donkin",1,"undirected"
"see","sweat",1,"undirected"
"feel","sweat",3,"undirected"
"think","sweat",1,"undirected"
"look","sweat",1,"undirected"
"think","hollandsandwat",1,"undirected"
"think","welli",1,"undirected"
"think","merrymak",1,"undirected"
"think","hunder",1,"undirected"
"think","thowt",1,"undirected"
"think","itch",2,"undirected"
"think","measter",1,"undirected"
"think","taen",2,"undirected"
"think","christianlik",2,"undirected"
"think","wheriv",1,"undirected"
"think","pittanc",1,"undirected"
"look","pittanc",1,"undirected"
"think","phili",1,"undirected"
"think","oblong",2,"undirected"
"think","dickin",1,"undirected"
"think","nearabout",2,"undirected"
"think","somewheer",2,"undirected"
"think","mun",2,"undirected"
"think","agait",2,"undirected"
"think","ta",1,"undirected"
"think","wheer",2,"undirected"
"think","ower",1,"undirected"
"think","greenland",1,"undirected"
"think","dairi",1,"undirected"
"think","thataway",1,"undirected"
"think","beverag",1,"undirected"
"think","halfpromis",1,"undirected"
"think","briarros",1,"undirected"
"think","ancestress",1,"undirected"
"think","slidingscal",1,"undirected"
"think","longcontinu",1,"undirected"
"think","weatherbronz",1,"undirected"
"think","fourscor",1,"undirected"
"think","posi",1,"undirected"
"look","posi",1,"undirected"
"think","hartlepool",1,"undirected"
"think","thud",1,"undirected"
"think","postag",1,"undirected"
"think","prepaid",1,"undirected"
"think","appen",1,"undirected"
"think","gang",1,"undirected"
"think","loverlik",1,"undirected"
"think","taxcart",1,"undirected"
"think","halfword",1,"undirected"
"think","bide",1,"undirected"
"look","bide",1,"undirected"
"think","glower",1,"undirected"
"look","glower",2,"undirected"
"think","greensward",1,"undirected"
"think","animus",1,"undirected"
"think","churchgo",1,"undirected"
"think","laggard",1,"undirected"
"see","cot",1,"undirected"
"think","cot",1,"undirected"
"look","cot",1,"undirected"
"think","plover",1,"undirected"
"think","speciallik",1,"undirected"
"think","breadli",1,"undirected"
"think","northumbrian",1,"undirected"
"think","breakag",1,"undirected"
"think","forsworn",1,"undirected"
"think","jawbon",1,"undirected"
"think","warden",1,"undirected"
"think","highpric",1,"undirected"
"think","succul",1,"undirected"
"look","booklearn",1,"undirected"
"look","dunc",1,"undirected"
"see","shamefac",1,"undirected"
"feel","shamefac",1,"undirected"
"look","shamefac",3,"undirected"
"look","brunton",1,"undirected"
"look","hillroad",1,"undirected"
"look","priori",1,"undirected"
"look","onion",1,"undirected"
"look","potherb",1,"undirected"
"look","suchlik",1,"undirected"
"look","handcuff",1,"undirected"
"see","constabl",1,"undirected"
"look","constabl",2,"undirected"
"look","talkin",1,"undirected"
"mind","talkin",1,"undirected"
"look","declens",1,"undirected"
"feel","conciliatori",1,"undirected"
"look","conciliatori",1,"undirected"
"look","briar",1,"undirected"
"look","blackfac",1,"undirected"
"think","nibbl",1,"undirected"
"look","nibbl",1,"undirected"
"look","musterrol",1,"undirected"
"look","intersect",1,"undirected"
"mind","greg",1,"undirected"
"mind","victual",1,"undirected"
"mind","writinglesson",2,"undirected"
"mind","halfjest",1,"undirected"
"mind","halftend",1,"undirected"
"see","handkerch",1,"undirected"
"look","handkerch",1,"undirected"
"mind","handkerch",1,"undirected"
"mind","dickinson",1,"undirected"
"mind","busybodi",1,"undirected"
"mind","festal",1,"undirected"
"mind","feloni",1,"undirected"
"mind","halfconsci",1,"undirected"
"mind","burrow",1,"undirected"
"mind","fellowtownsmen",1,"undirected"
"mind","drouthi",1,"undirected"
"feel","supernumerari",1,"undirected"
"mind","supernumerari",1,"undirected"
"mind","northward",1,"undirected"
"mind","flowerplot",1,"undirected"
"mind","kitchengarden",1,"undirected"
"see","dinah",10,"undirected"
"feel","dinah",9,"undirected"
"think","dinah",7,"undirected"
"look","dinah",5,"undirected"
"mind","dinah",2,"undirected"
"see","negress",2,"undirected"
"feel","negress",1,"undirected"
"look","negress",2,"undirected"
"see","raymond",14,"undirected"
"feel","raymond",10,"undirected"
"think","raymond",6,"undirected"
"look","raymond",9,"undirected"
"mind","raymond",1,"undirected"
"see","lindsey",3,"undirected"
"feel","lindsey",3,"undirected"
"think","lindsey",6,"undirected"
"look","lindsey",2,"undirected"
"see","lni",1,"undirected"
"see","somewhar",2,"undirected"
"see","afterplax",1,"undirected"
"feel","afterplax",1,"undirected"
"see","bruno",6,"undirected"
"think","bruno",1,"undirected"
"look","bruno",1,"undirected"
"see","howl",3,"undirected"
"look","howl",1,"undirected"
"see","fred",4,"undirected"
"feel","fred",1,"undirected"
"see","burt",8,"undirected"
"feel","burt",6,"undirected"
"think","burt",8,"undirected"
"look","burt",1,"undirected"
"see","burnin",1,"undirected"
"mind","burnin",1,"undirected"
"see","eenamost",1,"undirected"
"mind","eenamost",2,"undirected"
"see","fust",1,"undirected"
"feel","fust",1,"undirected"
"see","sartin",1,"undirected"
"see","trollop",1,"undirected"
"mind","trollop",1,"undirected"
"see","tryin",1,"undirected"
"think","tryin",2,"undirected"
"mind","tryin",1,"undirected"
"see","kentuck",1,"undirected"
"see","sich",1,"undirected"
"see","comfit",1,"undirected"
"see","deth",1,"undirected"
"see","hopin",1,"undirected"
"see","ide",1,"undirected"
"see","nite",1,"undirected"
"see","tomorrough",1,"undirected"
"see","wouldnt",1,"undirected"
"see","biggest",1,"undirected"
"mind","biggest",1,"undirected"
"see","mournin",2,"undirected"
"think","mournin",2,"undirected"
"see","outdo",1,"undirected"
"see","nightand",1,"undirected"
"think","nightand",1,"undirected"
"see","fishknif",1,"undirected"
"think","fishknif",1,"undirected"
"see","merton",1,"undirected"
"think","merton",2,"undirected"
"see","hugmetight",1,"undirected"
"see","sontag",1,"undirected"
"see","ellendetermin",1,"undirected"
"think","ellendetermin",1,"undirected"
"see","ebb",2,"undirected"
"think","ebb",1,"undirected"
"see","businesslik",1,"undirected"
"think","businesslik",1,"undirected"
"see","struttin",2,"undirected"
"feel","struttin",1,"undirected"
"think","struttin",1,"undirected"
"see","eb",1,"undirected"
"see","huntington",4,"undirected"
"feel","huntington",1,"undirected"
"think","huntington",6,"undirected"
"mind","huntington",1,"undirected"
"see","repudi",1,"undirected"
"see","cozi",1,"undirected"
"feel","cozi",1,"undirected"
"look","cozi",1,"undirected"
"see","havoc",1,"undirected"
"look","havoc",1,"undirected"
"see","daytim",1,"undirected"
"feel","daytim",1,"undirected"
"see","phil",3,"undirected"
"think","phil",3,"undirected"
"look","phil",1,"undirected"
"mind","phil",1,"undirected"
"see","tole",2,"undirected"
"see","ishi",1,"undirected"
"look","ishi",1,"undirected"
"see","jimcrack",1,"undirected"
"see","wantin",1,"undirected"
"see","shorn",2,"undirected"
"feel","shorn",1,"undirected"
"look","shorn",1,"undirected"
"see","butterworth",2,"undirected"
"see","isabl",1,"undirected"
"feel","isabl",1,"undirected"
"see","vinewreath",2,"undirected"
"see","googoogood",1,"undirected"
"see","kennel",2,"undirected"
"see","woundrous",1,"undirected"
"see","lasi",1,"undirected"
"mind","lasi",1,"undirected"
