STORY ID	PUB. DATE	CLASS	CHAR.	NOUN
2434	1903	c20	0.0996853534	0.0627288215
2445	1903	c20	0.4845166686	0.0856512028
2446	1903	c20	0.3163116523	0.1267111549
2447	1903	c20	0.1623814883	0.0904170775
2448	1904	c20	0.2598108262	0.0854391722
2464	1904	c20	0.266752487	0.0344656829
2470	1904	c20	0.5093058816	0.078862471
2475	1904	c20	0.1761773741	0.07785318
2477	1904	c20	0.3019991665	0.18472058
2482	1904	c20	0.1858948674	0.123011664
2489	1904	c20	0.3914074648	0.0940879769
2490	1904	c20	0.432419071	0.0757339551
2494	1904	c20	0.3643227112	0.1137292778
2495	1904	c20	0.4544540665	0.1365557563
2499	1904	c20	0.481171443	0.1430123749
2515	1904	c20	0.4881257919	0.1085209693
2516	1904	c20	0.3317628045	0.1196417903
2521	1904	c20	0.3276453993	0.1375398409
2522	1904	c20	0.392190376	0.1564951487
2534	1904	c20	0.1379785771	0.0797428404
2535	1904	c20	0.2882574508	0.0616183707
2553	1904	c20	0.1407947093	0.0676798944
2555	1904	c20	0.4211842454	0.1083974547
2556	1904	c20	0.3740193009	0.0839289433
2569	1904	c20	0.0999772317	0.0446942393
2579	1905	c20	0.4412881735	0.0891996784
2585	1905	c20	0.2560163518	0.0384937511
2589	1905	c20	0.177835935	0.0562284519
2597	1905	c20	0.2252712222	0.0710088201
2598	1905	c20	0.4039852848	0.1781481213
2612	1905	c20	0.4713213448	0.1571849156
2615	1905	c20	0.1252051912	0.1312119235
2617	1905	c20	0.0746653346	0.0237448954
2618	1905	c20	0.4412910754	0.079105127
2626	1905	c20	0.3560680733	0.1919385309
2628	1905	c20	0.194931738	0.1371418077
2645	1905	c20	0.4377483546	0.0921051399
2649	1905	c20	0.3621474287	0.221951794
2652	1905	c20	0.1981488976	0.0836840627
2661	1905	c20	0.3173954697	0.0515954011
2667	1905	c20	0.2810303157	0.0527947313
2669	1905	c20	0.522375504	0.1171464542
2675	1905	c20	0.395161717	0.0555172862
2676	1905	c20	0.4744746499	0.1066302504
2680	1905	c20	0.2827110689	0.0095144822
2684	1905	c20	0.2165998253	0.0535092303
2688	1905	c20	0.1635512041	0.071293638
2690	1905	c20	0.5335754919	0.0948686738
2691	1905	c20	0.4894837232	0.0768022929
2696	1905	c20	0.2776058144	0.0523437639
2697	1905	c20	0.2029758704	0.0457666985
2700	1905	c20	0.0748402582	0.0670069425
2703	1905	c20	0.3418193572	0.2062551495
2719	1906	c20	0.2020573709	0.0590074502
2726	1906	c20	0.4360788388	0.1025577986
2732	1906	c20	0.684457206	0.0868885944
2733	1906	c20	0.3729679699	0.0759598955
2734	1906	c20	0.689135988	0.0840788537
2738	1906	c20	0.8114600442	0.1230514688
2751	1906	c20	0.3681264408	0.0699130386
2753	1906	c20	0.8536611596	0.3034931921
2756	1906	c20	0.5230227679	0.1294188654
2758	1906	c20	0.5071514906	0.0737561147
2761	1906	c20	0.2530306608	0.0978656609
2762	1906	c20	0.0979702671	0.0975346457
2763	1906	c20	0.417985358	0.0755951629
2767	1906	c20	0.2064210445	0.0803584069
2769	1906	c20	0.1876980194	0.0730674744
2775	1906	c20	0.3398727626	0.1196248869
2776	1906	c20	0.4275273274	0.1027673463
2785	1906	c20	0.0584055012	0.0730706279
2786	1906	c20	0.0365327915	0.0279658175
2790	1906	c20	0.37757161	0.10578016
2791	1906	c20	0.3362886457	0.1072355094
2792	1906	c20	0.4437582171	0.0908528031
2797	1906	c20	0.5624519598	0.1604129071
2801	1906	c20	0.1836647589	0.1038241138
2804	1906	c20	0.4994202511	0.0485215915
2808	1906	c20	0.5601820767	0.0593963423
2815	1906	c20	0.3603373448	0.0569334572
2822	1906	c20	0.2134756959	0.100274661
2823	1906	c20	0.3927189735	0.127444872
2830	1906	c20	0.7288625898	0.1011861953
2831	1906	c20	0.6221631957	0.093207768
2832	1906	c20	0.4189195037	0.0488808258
2833	1906	c20	0.544335036	0.1428024479
2836	1906	c20	0.3195196365	0.1227135627
2837	1906	c20	0.4699795255	0.1065779783
2838	1907	c20	0.064235845	0.1247601519
2842	1907	c20	0.2681739723	0.1116926143
2845	1907	c20	0.4294319338	0.1093985832
2854	1907	c20	0.4207319254	0.0908939803
2856	1907	c20	0.5453755877	0.1584135219
2859	1907	c20	0.3093376422	0.1458676057
2866	1907	c20	0.0177154606	0.0146609424
2869	1907	c20	0.4096353358	0.1540375736
2883	1907	c20	0.4863419197	0.1604478035
2887	1907	c20	0.2138159681	0.1122436617
2888	1907	c20	0.2667838951	0.1105105118
2889	1907	c20	0.3825445172	0.0607402221
2890	1907	c20	0.5201235778	0.1702060894
2902	1907	c20	0.2043052484	0.1020974055
2905	1907	c20	0.1754207659	0.0542006021
2908	1907	c20	0.3342371813	0.0992143216
2913	1907	c20	0.3300688711	0.0393963646
2914	1907	c20	0.3157556103	0.0803638195
2927	1907	c20	0.3960019011	0.1077511899
2933	1907	c20	0.3686734619	0.0820772689
2942	1907	c20	0.2013056313	0.052957869
2945	1907	c20	0.3953082403	0.1001788949
2948	1907	c20	0.4044114437	0.1573353317
2956	1907	c20	0.4198622521	0.175972755
2963	1908	c20	0.2545953557	0.0247170277
2967	1908	c20	0.1325860013	0.0826612033
2969	1908	c20	0.4275085237	0.0632893529
2970	1908	c20	0.3849681433	0.2093118365
2971	1908	c20	0.4779041473	0.155490733
2977	1908	c20	0.3106798134	0.1103347006
2978	1908	c20	0.1890169478	0.0689883012
2979	1908	c20	0.4346753292	0.0497765407
2980	1908	c20	0.3932731617	0.1487946322
2986	1908	c20	0.5812106664	0.0584590306
2987	1908	c20	0.4422294683	0.0674415568
2988	1908	c20	0.6519796694	0.1625264654
2991	1908	c20	0.5127519379	0.1598173545
2998	1908	c20	0.6847031433	0.0636116151
2999	1908	c20	0.3451026527	0.0550704917
3001	1908	c20	0.5124807408	0.1596206584
3002	1908	c20	0.2540825402	0.1932844692
3011	1908	c20	0.5637329751	0.1124034265
3014	1908	c20	0.1848621234	0.0582962385
3019	1908	c20	0.3284847095	0.0891876205
3022	1908	c20	0.3010631689	0.1085429825
3023	1908	c20	0.4408955653	0.1336301591
3026	1908	c20	0.3555341744	0.0389317557
3028	1908	c20	0.2391608384	0.0613382059
3036	1908	c20	0.0552829001	0.0541173162
3040	1908	c20	0.1556074323	0.090477227
3042	1908	c20	0.4719581568	0.1050688487
3043	1908	c20	0.4956045866	0.0806474139
3050	1908	c20	0.5738004967	0.0693955728
3054	1908	c20	0.4091043561	0.0861377027
3055	1908	c20	0.2227735837	0.0493500736
3062	1909	c20	0.0247248405	0.044123358
3066	1909	c20	0.0912420897	0.0259516895
3067	1909	c20	0.4404974134	0.0749728266
3068	1909	c20	0.1715691544	0.0931565817
3071	1909	c20	0.0263646709	0.0554947747
3074	1909	c20	0.2162774779	0.0738331943
3082	1909	c20	0.3728138122	0.0486585425
3083	1909	c20	0.3320147667	0.1066610052
3085	1909	c20	0.455968106	0.1735659817
3089	1909	c20	0.4849926626	0.06538321
3090	1909	c20	0.472283976	0.1015875513
3092	1909	c20	0.4199905033	0.1260328297
3100	1909	c20	0.3857222773	0.1137719908
3101	1909	c20	0.295538164	0.0615278767
3103	1909	c20	0.119625552	0.0235960462
3104	1909	c20	0.25042058	0.0327805534
3109	1909	c20	0.2866207314	0.0977687951
3110	1909	c20	0.3876871359	0.1635094733
3115	1909	c20	0.6668879356	0.2149371072
3117	1909	c20	0.0969127979	0.0895974965
3122	1909	c20	0.4687205721	0.0482386318
3138	1909	c20	0.3739066637	0.1639750248
3139	1909	c20	0.2006047701	0.1072030928
3142	1909	c20	0.2515899796	0.0953757568
3150	1909	c20	0.4367497608	0.1684879114
3156	1909	c20	0.3169425147	0.0916533548
3166	1909	c20	0.2427695928	0.0778790756
3169	1909	c20	0.4512964239	0.0654068846
3170	1909	c20	0.4244580225	0.0736605053
3171	1909	c20	0.6148125478	0.0521695481
3173	1909	c20	0.2762064887	0.1815333876
3184	1909	c20	0.4494588751	0.271651407
3185	1909	c20	0.5929974684	0.1207930731
3186	1909	c20	0.3241894812	0.1169203104
3198	1910	c20	0.4256525241	0.1175939506
3204	1910	c20	0.1637926296	0.082542255
3208	1910	c20	0.4464767811	0.080617061
3209	1910	c20	0.5048041605	0.0561763075
3210	1910	c20	0.3243679806	0.0826083635
3212	1910	c20	0.6615977417	0.1247161694
3213	1910	c20	0.3390908965	0.1063930335
3215	1910	c20	0.2721318609	0.0357280345
3216	1910	c20	0.2612403468	0.0556724141
3236	1910	c20	0.2584651228	0.0643126541
3237	1910	c20	0.2909240514	0.0875804653
3238	1910	c20	0.3270239785	0.065401597
3239	1910	c20	0.3502808286	0.0625451094
3242	1910	c20	0.4287650375	0.1594405856
3246	1910	c20	0.5211861761	0.0677719503
3248	1910	c20	0.4721474507	0.05668579
3251	1910	c20	0.3621984384	0.0817167163
3255	1910	c20	0.174194782	0.0805657163
3261	1910	c20	0.2998955159	0.0982298534
3264	1910	c20	0.1962437057	0.0783538181
3267	1910	c20	0.4834986079	0.0559966399
3269	1910	c20	0.2088366332	0.1131663966
3270	1910	c20	0.2328371953	0.0412915933
3272	1910	c20	0.236565205	0.1047361751
3276	1910	c20	0.3851473189	0.1630458952
3277	1910	c20	0.6323328891	0.0874441276
3279	1910	c20	0.3331424664	0.0669767514
3285	1910	c20	0.3267010593	0.072915379
3292	1910	c20	0.2562003305	0.0790100767
3293	1910	c20	0.2739987431	0.115785838
3299	1910	c20	0.2562552705	0.0926532006
3302	1910	c20	0.4736741041	0.1235221957
3305	1910	c20	0.6060376376	0.1179390007
3311	1910	c20	0.0676929002	0.0519949111
3324	1910	c20	0.4615853234	0.1138712231
3328	1911	c20	0.3099473715	0.0539259526
3329	1911	c20	0.169653937	0.0735122119
3333	1911	c20	0.4446416384	0.1261147564
3334	1911	c20	0.3012847962	0.0683176251
3336	1911	c20	0.1526768562	0.1428261826
3337	1911	c20	0.5811662918	0.1458893436
3345	1911	c20	0.2756926066	0.0850577292
3346	1911	c20	0.3464158129	0.0447350999
3347	1911	c20	0.3354623141	0.0625704555
3349	1911	c20	0.2750985139	0.1405999168
3350	1911	c20	0.7854000202	0.1168590888
3351	1911	c20	0.1452647914	0.1187504175
3354	1911	c20	0.2144981817	0.1487922433
3355	1911	c20	0.5135851592	0.0535540133
3356	1911	c20	0.6005028501	0.0663991188
3362	1911	c20	0.4618676173	0.1462572501
3366	1911	c20	0.2814046854	0.0908928766
3368	1911	c20	0.4688304117	0.1168616126
3371	1911	c20	0.1111652774	0.1208870737
3377	1911	c20	0.5011048489	0.143965352
3378	1911	c20	0.6184556978	0.1047916185
3381	1911	c20	0.2468051424	0.051424086
3382	1911	c20	0.1230758009	0.0702986593
3390	1911	c20	0.3672820751	0.0911546965
3397	1911	c20	0.12534605	0.0752791803
3398	1911	c20	0.1399897386	0.0530680319
3403	1911	c20	0.4956865852	0.0857674643
3404	1911	c20	0.4556153476	0.1070660461
3408	1911	c20	0.3392412816	0.0678720939
3410	1911	c20	0.1218358914	0.0711498713
3413	1911	c20	0.3036592064	0.0528369986
3420	1911	c20	0.4413735992	0.0976830838
3421	1911	c20	0.2118099724	0.0433431558
3427	1911	c20	0.3389494165	0.0626852035
3429	1911	c20	0.2206110838	0.0525940203
3438	1911	c20	0.3281909264	0.0344466201
3439	1911	c20	0.247015488	0.0296227708
3443	1911	c20	0.3730086743	0.0543418855
3454	1912	c20	0.4970256373	0.109305191
3456	1912	c20	0.3130121747	0.0420916324
3457	1912	c20	0.4894272991	0.0655600868
3462	1912	c20	0.2373368608	0.0794881556
3465	1912	c20	0.4736937433	0.0935637124
3467	1912	c20	0.4161422473	0.0418106687
3469	1912	c20	0.3386717895	0.1358428347
3473	1912	c20	0.4546069966	0.0418706263
3474	1912	c20	0.3525168803	0.0336866601
3475	1912	c20	0.452648172	0.0689580948
3482	1912	c20	0.215293187	0.0551076376
3484	1912	c20	0.1507487289	0.0345187715
3489	1912	c20	0.6185523047	0.2603618526
3490	1912	c20	0.4491265588	0.0861972252
3497	1912	c20	0.1623203417	0.077285044
3499	1912	c20	0.1653806946	0.0379924704
3504	1912	c20	0.0067005642	0.0695804741
3508	1912	c20	0.4967308761	0.1196627016
3509	1912	c20	0.3201283092	0.1475698832
3514	1912	c20	0.0922026998	0.0276294718
3515	1912	c20	0.2661468586	0.1003490432
3516	1912	c20	0.201375802	0.0448097902
3517	1912	c20	0.2230928888	0.0717862054
3519	1912	c20	0.3219554028	0.0680182666
3521	1912	c20	0.3832309008	0.1346849474
3526	1912	c20	0.672242433	0.0659260602
3531	1912	c20	0.5593418715	0.249334214
3532	1912	c20	0.5953351971	0.136307154
3533	1912	c20	0.6164551282	0.0686715945
3536	1912	c20	0.4226848956	0.1714094611
3537	1912	c20	0.1640040018	0.061600483
3543	1912	c20	0.5412936216	0.0796004542
3545	1912	c20	0.7242034109	0.0646589639
3547	1912	c20	0.2634806559	0.0551496752
3548	1912	c20	0.4402530071	0.0811389749
3553	1912	c20	0.3917464768	0.1413505746
3554	1912	c20	0.4025941702	0.0472255615
3559	1912	c20	0.7410742512	0.1210628168
3562	1912	c20	0.2093882147	0.0939944929
3566	1912	c20	0.3798668419	0.0377415968
3571	1913	c20	0.043328833	0.069904166
3576	1913	c20	0.4235388383	0.0735250538
3577	1913	c20	0.4397054082	0.098759325
3578	1913	c20	0.3985889364	0.1307037345
3586	1913	c20	0.2964637195	0.1280699236
3591	1913	c20	0.2147627202	0.0759520829
3594	1913	c20	0.45872502	0.0741945317
3596	1913	c20	0.3094268689	0.1346418328
3597	1913	c20	0.4446549847	0.0654549592
3601	1913	c20	0.3610172585	0.0445797518
3604	1913	c20	0.2488194534	0.0439475885
3606	1913	c20	0.5577482031	0.1456501201
3608	1913	c20	0.4368293919	0.137086871
3609	1913	c20	0.2237233787	0.0807480506
3611	1913	c20	0.4221094891	0.1593390838
3612	1913	c20	0.4252511433	0.0896112174
3615	1913	c20	0.5670788122	0.0907261136
3619	1913	c20	0.3565100292	0.1200938537
3620	1913	c20	0.1037345653	0.0822827522
3621	1913	c20	0.0080502894	0.0387404339
3623	1913	c20	0.3954444645	0.1857283186
3629	1913	c20	0.636905713	0.0631632622
3642	1913	c20	0.3518613289	0.1473534991
3645	1913	c20	0.4996267798	0.0901864679
3650	1913	c20	0.3730032201	0.0832554817
3653	1913	c20	0.5237989598	0.1931573735
3658	1913	c20	0.3612237905	0.0780831715
3681	1913	c20	0.4507986739	0.2308342011
3684	1913	c20	0.2141893658	0.1195344376
3693	1914	c20	0.4381698218	0.1012910031
3698	1914	c20	0.1396198757	0.0355138583
3699	1914	c20	0.2265843396	0.0810270455
3700	1914	c20	0.2522219411	0.1572067283
3702	1914	c20	0.361640575	0.0917885806
3707	1914	c20	0.298154032	0.1347445595
3708	1914	c20	0.4430844305	0.0757405368
3713	1914	c20	0.4140452938	0.095681444
3716	1914	c20	0.2000244027	0.0681490857
3722	1914	c20	0.4613170668	0.0759284536
3731	1914	c20	0.2523007321	0.0791692912
3737	1914	c20	0.2516574329	0.2079818957
3743	1914	c20	0.5302420412	0.1015204573
3744	1914	c20	0.3732750156	0.0882822469
3747	1914	c20	0.3303578154	0.0858415428
3748	1914	c20	0.5523587544	0.0695943487
3750	1914	c20	0.2830881906	0.0550060702
3752	1914	c20	0.3763990587	0.133625194
3758	1914	c20	0.5929682987	0.1227598289
3765	1914	c20	0.3290654499	0.0744044128
3772	1914	c20	0.400869414	0.1184143215
3774	1914	c20	0.5270102095	0.0634244497
3778	1914	c20	0.4206143328	0.1049675914
3779	1914	c20	0.4285941359	0.0459318917
3780	1914	c20	0.2931428058	0.0759623699
3782	1914	c20	0.3006447702	0.1090072353
3784	1914	c20	0.5683572348	0.0611043744
3785	1914	c20	0.3750338716	0.084956144
3787	1914	c20	0.2677002408	0.0802840354
3793	1914	c20	0.4204912808	0.1266357805
3794	1915	c20	0.1672714625	0.0406763666
3796	1915	c20	0.4275994507	0.1425638173
3797	1915	c20	0.545580481	0.1362651126
3798	1915	c20	0.3956669296	0.0481389948
3799	1915	c20	0.3827658244	0.1164606335
3804	1915	c20	0.1934151565	0.046609394
3807	1915	c20	0.3889462608	0.0735817719
3808	1915	c20	0.4932212668	0.1141394151
3812	1915	c20	0.3116801665	0.1193973464
3814	1915	c20	0.5591395239	0.1707113445
3816	1915	c20	0.3016715171	0.1190631934
3818	1915	c20	0.586572139	0.1253026895
3821	1915	c20	0.3210682968	0.0466525498
3823	1915	c20	0.3381642765	0.0566338049
3824	1915	c20	0.3091081298	0.0328174551
3825	1915	c20	0.2810752561	0.0779450854
3828	1915	c20	0.1657270489	0.0829403504
3830	1915	c20	0.2396232038	0.0646642377
3831	1915	c20	0.3948921963	0.0928237406
3832	1915	c20	0.2864892561	0.0852913839
3834	1915	c20	0.3306273099	0.0567528916
3842	1915	c20	0.6819309342	0.341895226
3843	1915	c20	0.6271574019	0.2540830419
3844	1915	c20	0.3981202011	0.0782001887
3848	1915	c20	0.2651558209	0.0783263618
3849	1915	c20	0.2224831923	0.0918689579
3850	1915	c20	0.4710507507	0.0757287424
3863	1915	c20	0.2945535804	0.0905577414
3864	1915	c20	0.128517101	0.0591581618
3865	1915	c20	0.2651556781	0.0750915334
3880	1915	c20	0.1085268893	0.0463135139
3882	1915	c20	0.495117373	0.103981992
3884	1915	c20	0.6920031208	0.1599214678
3885	1915	c20	0.3509935498	0.0901087661
3886	1915	c20	0.339664086	0.0771698829
3889	1915	c20	0.4673242591	0.0867727133
3891	1915	c20	0.6611171482	0.0821244368
3893	1915	c20	0.228670859	0.0705257978
3894	1915	c20	0.7489437139	0.1871630015
3906	1915	c20	0.5072355434	0.0676909203
3908	1915	c20	0.213853431	0.1422545733
3909	1916	c20	0.3182475818	0.046004235
3913	1916	c20	0.500712312	0.1521622156
3918	1916	c20	0.4239475132	0.1083005292
3919	1916	c20	0.5745660625	0.1170829087
3920	1916	c20	0.3901418063	0.0473055676
3935	1916	c20	0.4904561641	0.1295738294
3936	1916	c20	0.2827131525	0.0925444403
3950	1916	c20	0.3311637845	0.1110011375
3953	1916	c20	0.3609586647	0.1170732408
3955	1916	c20	0.4929502048	0.0790406548
3960	1916	c20	0.4124512997	0.1647626526
3963	1916	c20	0.2191535319	0.1208870667
3966	1916	c20	0.2301682668	0.0864250814
3972	1916	c20	0.4414466486	0.1961828976
3975	1916	c20	0.3323709354	0.1010710716
3980	1916	c20	0.333774433	0.0793334685
3981	1916	c20	0.1674847273	0.0644242841
3982	1916	c20	0.3655816844	0.1835833426
3984	1916	c20	0.3561947126	0.0891304308
3987	1916	c20	0.67545165	0.2179760055
3990	1916	c20	0.6292021249	0.0870236053
3993	1916	c20	0.194241261	0.0892418135
3997	1916	c20	0.6518979754	0.1713567932
4001	1916	c20	0.4058113632	0.1109198512
4005	1916	c20	0.2399736512	0.0805435883
4006	1916	c20	0.5368896156	0.0828690055
4007	1916	c20	0.3604295503	0.1162695531
4008	1916	c20	0.7018286411	0.0898254551
4012	1916	c20	0.0381061187	0.0355744223
4016	1916	c20	0.4993583208	0.1953481719
4019	1916	c20	0.4624779061	0.1075614664
4023	1916	c20	0.3382446458	0.0883190489
4026	1916	c20	0.5992924539	0.2057854817
4029	1916	c20	0.2230082277	0.0438065206
4031	1916	c20	0.5540581716	0.1163279543
4033	1916	c20	0.3299187618	0.1311999937
4042	1917	c20	0.3692779794	0.125137006
4043	1917	c20	0.4704556397	0.1307303323
4051	1917	c20	0.1051682584	0.0537360192
4054	1917	c20	0.4073536657	0.1284817175
4056	1917	c20	0.3445623791	0.0644760875
4062	1917	c20	0.3910492148	0.0890146352
4065	1917	c20	0.2744970434	0.0796791439
4075	1917	c20	0.1698002793	0.0823816288
4079	1917	c20	0.4291042631	0.1688412475
4082	1917	c20	0.6150340561	0.1129508862
4083	1917	c20	0.490029514	0.1225764719
4092	1917	c20	0.33009268	0.1605019895
4099	1917	c20	0.2003444216	0.090228958
4100	1917	c20	0.2883923519	0.086848587
4103	1917	c20	0.4421608455	0.2363953351
4104	1917	c20	0.4858661313	0.0805592614
4106	1917	c20	0.6587422366	0.0612212029
4108	1917	c20	0.1901412427	0.077464524
4110	1917	c20	0.6441382845	0.0941576024
4113	1917	c20	0.2074974582	0.0756185497
4114	1917	c20	0.5682134384	0.1495882431
4116	1917	c20	0.3254743006	0.0890903666
4118	1917	c20	0.653579933	0.1563827964
4122	1917	c20	0.3633948386	0.0930099748
4123	1917	c20	0.2412307121	0.0766733902
4129	1917	c20	0.3086386484	0.0986619803
4131	1917	c20	0.518191474	0.1563794337
4138	1917	c20	0.4307538913	0.1564543077
4144	1917	c20	0.1798237327	0.0872267286
4155	1918	c20	0.0830687785	0.0407597787
4158	1918	c20	0.4200977547	0.0755524066
4160	1918	c20	0.2032244888	0.1011845647
4161	1918	c20	0.3427554584	0.0653638346
4163	1918	c20	0.210741722	0.1018591088
4166	1918	c20	0.0911346279	0.0560397349
4167	1918	c20	0.1496258976	0.0536388361
4168	1918	c20	0.1455931241	0.0617129053
4171	1918	c20	0.4676650091	0.1242020622
4176	1918	c20	0.5236573264	0.1339818732
4183	1918	c20	0.3386879157	0.1389268333
4187	1918	c20	0.1891588636	0.0852768731
4191	1918	c20	0.364182232	0.1391025308
4193	1918	c20	0.586456103	0.1448778194
4196	1918	c20	0.4078790345	0.0528388409
4209	1918	c20	0.5373252543	0.1112499332
4214	1918	c20	0.1781021669	0.0546512587
4215	1918	c20	0.575397376	0.0706545914
4225	1918	c20	0.4009398776	0.1265097145
4231	1918	c20	0.4061377374	0.1601120906
4232	1918	c20	0.5470899462	0.0950503428
4236	1918	c20	0.6100025778	0.1034187668
4245	1918	c20	0.7532263357	0.1537107032
4249	1918	c20	0.5086957048	0.1555154661
4258	1918	c20	0.4004337539	0.0882424782
4260	1918	c20	0.2466841748	0.0515344023
4261	1918	c20	0.0725870567	0.0976275653
4262	1918	c20	0.5536602231	0.2100566592
4270	1919	c20	0.2802096843	0.0488786503
4273	1919	c20	0.2221110832	0.046261202
4276	1919	c20	0.759210088	0.1771283962
4280	1919	c20	0.2757886264	0.0702074729
4283	1919	c20	0.4112745571	0.0891361033
4285	1919	c20	0.3303576369	0.1843032068
4289	1919	c20	0.2454205923	0.0671880463
4292	1919	c20	0.4036496069	0.1126293958
4297	1919	c20	0.4347175771	0.1322376959
4298	1919	c20	0.2397018861	0.1028400112
4304	1919	c20	0.3440321522	0.0613314832
4305	1919	c20	0.4448606644	0.0846642932
4313	1919	c20	0.2559211657	0.1378879076
4314	1919	c20	0.3806825828	0.0992740952
4315	1919	c20	0.4261196961	0.1582023261
4318	1919	c20	0.63195783	0.1611847732
4321	1919	c20	0.2655528306	0.0509938203
4325	1919	c20	0.5765902268	0.1687975219
4326	1919	c20	0.1842608357	0.1892439428
4332	1919	c20	0.4957308911	0.1071267549
4335	1919	c20	0.5396292774	0.1710129375
4336	1919	c20	0.28806705	0.1151408092
4338	1919	c20	0.1317860579	0.0770787371
